Frame ID,Media Owner,Format,Address,Town,Postcode,Latitude,Longitude,Status
2000197981,Global,D96,"A1/A406 Henly's Corner, Adj Greenbank Cres, Hendon (Sync 02)",Hendon,NW4 2LA,51.58844151,-0.20720429,Live
2000197982,Global,D96,"A1/A406 Henly's Corner, Adj Greenbank Cres, Hendon (Sync 01)",Hendon,NW4 2LA,51.58860142,-0.20719843,Live
2000197983,Global,D96,"A41 176 Hendon Way, Cricklewood (Southbound)",Cricklewood,NW2 1JN,51.57458065,-0.21335223,Live
2000197984,Global,D96,"A41 176 Hendon Way, Cricklewood (Northbound)",Cricklewood,NW2 1JN,51.57434003,-0.21312515,Live
2000201087,Global,D48,"Hyde Road cnr Culand Street, Manchester (Inbound)",Manchester,M12 4RA,53.4668389,-2.20521919,Live
2000201088,Global,D48,"Hyde Road cnr Culand Street, Manchester (Outbound)",Manchester,M12 4RA,53.46683935,-2.20523002,Live
2000201171,Global,D48,Thremhall Avenue,Stansted Mount Fitchet,CM24 1BA,51.8918768,0.26937992,Live
2000201644,Global,DM6,"(SYNC) WEST LONDON TOWERS, HAYES FLYOVER A312 (Northbound)",Harlington,UB3 4QR,51.5014943,-0.40818487,Live
2000201645,Global,DM6,"(SYNC) WEST LONDON TOWERS,  HAYES FLYOVER A312 (Northbound)",Harlington,UB3 4QR,51.50140164,-0.4078103,Live
2000201646,Global,DM6,"(SYNC) WEST LONDON TOWERS, HAYES FLYOVER A312 (Southbound)",Harlington,UB3 4QR,51.50140893,-0.40780889,Live
2000201647,Global,DM6,"(SYNC) WEST LONDON TOWERS, HAYES FLYOVER A312 (Southbound)",Harlington,UB3 4QR,51.50154213,-0.40815813,Live
2000201655,Global,D48,"86 Bath Road, Slough",Slough,SL1 3SY,51.51215417,-0.60966057,Live
2000201670,Global,D48,(H&S) DOMESTIC ST RWY OF VIADUCT HOLBECK,Leeds,LS11 9PG,53.78787963,-1.56304112,Live
2000201671,Global,D48,"25 St Oswalds St, Old Swan",Liverpool,L13 5SA,53.41284868,-2.91414315,Live
2000202535,Global,D48,"HIGHGATE MIDDLEWAY, C/O CONYBERE ST (OUT)",Birmingham,B12 0YZ,52.46513709,-1.88412616,Live
2000202981,Global,D48,357 EDGE LN LIVERPOOL,Liverpool,L7 9LQ,53.41038974,-2.93034656,Live
2000203185,Global,DM6,"M602 LANSDOWNE ROAD, OUTBOUND",Eccles,M30 9PH,53.48809943,-2.35393964,Live
2000203186,Global,DM6,"M602 LANSDOWNE ROAD, INBOUND",Eccles,M30 9PH,53.48810253,-2.35396143,Live
2000205136,Global,D48,"Land at Duke Street, Birkenhead",Birkenhead,CH41 1HB,53.4013454,-3.0354789,Live
2000207961,Global,D48,"10a Reddish Road, Stockport",Stockport,SK5 7PE,53.42107795,-2.15851434,Live
2000209749,Global,D48,"82 Midland Road, c/o Battison Street, Bedford",Bedford,MK40 1QH,52.135659,-0.47344034,Live
2000210809,Global,D48,Carpark at Junction of Frederick Ward Way and Victoria Stree,Grimsby,DN31 1NH,53.56696862,-0.08229673,Live
2000210817,Global,D48,"243 Castle Lane West, Bournemouth",Bournemouth,BH8 9TG,50.75431243,-1.85683809,Live
2000210822,Global,D48,"Filling Station Easton Road, Junction with Burrfields Road,",Portsmouth,PO3 6QB,50.81456066,-1.04353849,Live
2000210823,Global,D48,"101 Glasgow Road, Cambuslang",Cambuslang,G72 7DW,55.82345517,-4.18142365,Live
2000211736,Global,D48,"Lythgoes Lane, Opposite Bryers Court, Warrington",Warrington,WA2 7TJ,53.39342111,-2.58848465,Live
2000211737,Global,D48,"Borough Road, Junction of Victoria Road, Birkenhead",Birkenhead,CH42 0JS,53.3830922,-3.03324954,Live
2000212144,Global,D48,"Oxbridge Road, Stockton",Stockton On Tees,TS18 4DA,54.561172,-1.32426179,Live
2000212156,Global,D48,"Wakefield Road, Junction of Rutland Street, Bradford",Bradford,BD4 7NP,53.78565096,-1.73788573,Live
2000212273,Global,D48,"St Leonards Road, Adjacent to 3, Poplar",Poplar,E14 6LN,51.51228399,-0.0093547,Live
2000212651,Global,D48,"26-32 GODSTONE ROAD, CATERHAM",Caterham,CR3 0EA,51.31362964,-0.08251949,Live
2000212741,Global,D48,"Leeds Road, Junction with Old Leeds Road, Huddersfield",Huddersfield,HD1 1SE,53.65047216,-1.77716558,Live
2000214048,Global,D48,"361 Denton Road, Newcastle Upon Tyne",Newcastle Upon Tyne,NE15 7DF,54.982579,-1.6856631,Live
2000214081,Global,D48,"283 West Derby Road, Liverpool",Liverpool,L6 5EG,53.42107835,-2.94862412,Live
2000214176,Global,D48,"775 Wakefield Road, Bradford",Bradford,BD4 7PU,53.77851315,-1.7288799,Live
2000214277,Global,D48,"(CM) Sheene Road, Junction of Malago Road, Bristol",Bristol,BS3 4EG,51.4383601,-2.60012826,Live
2000214278,Global,D48,"(CM) Sheene Road, Junction of Malago Road, Bristol",Bristol,BS3 4EG,51.43825978,-2.60012826,Live
2000215786,Global,DM6,The Premiere @ Leicester Square,London WC1 and WC2,WC2H 7LE,51.51101721,-0.12933843,Live
2000215787,Global,DM6,The Premiere @ Leicester Square,London WC1 and WC2,WC2H 7LE,51.5108923,-0.12953336,Live
2000219250,Global,DM6,OLD WELSH HARP A5 SLIP HENDON (NORTHBOUND),Hendon,NW9 7AJ,51.57335047,-0.23561054,Live
2000269484,Global,D48,"(CM) 1702 Pershore Rd, Birmingham",Birmingham,B30 3BH,52.41936627,-1.92242998,Live
2000286250,Global,D48,"(H&S) Godstone Rd Emb SW Side Fcg Purley, Purley",Purley,CR8 2DH,51.337371,-0.11522115,Live
2000286251,Global,D48,"(H&S) Station Rd Opp Tram/Bus Interchange, Croydon",Croydon,CR9 3EY,51.379898,-0.10242408,Live
2000286252,Global,D48,"(H&S) Woodbridge Rd R'way Wall, Guildford",Guildford,GU1 1ED,51.244511,-0.57651078,Live
2000286253,Global,D48,"(H&S) Chiswick High Rd Jct Lionel Rd, Chiswick",Chiswick,W4 3AG,51.489803,-0.2855698,Live
2000286254,Global,D48,"(H&S) Hounslow Rd, Goods Yard, Feltham",Feltham,TW14 9AX,51.448534,-0.40777254,Live
2000286255,Global,D48,"(H&S) Waterloo Rd Jct Meopham St, Southwark",Southwark,SE1 8SG,51.503801,-0.11200745,Live
2000286256,Global,D48,"(H&S) Colliers Wood High St Jct Robinson Rd, Tooting",Tooting,SW17 9DG,51.422324,-0.17363428,Live
2000286257,Global,D48,"(H&S) R'way Embankment Fcg Stn, Burgess Hill",Burgess Hill,RH15 0AD,50.953598,-0.12667475,Live
2000286258,Global,D48,"(H&S) Goldsmith Ave Adj Fratton Stn Entrance, Portsmouth",Portsmouth,PO4 0BS,50.795686,-1.0745915,Live
2000286259,Global,D48,"(H&S) Station Rd Opp Station, Redhill",Redhill,RH1 1RB,51.240167,-0.16614478,Live
2000286260,Global,D48,"(H&S) Millbrook Rd W Adj Freightliner, Southampton",Southampton,SO15 0HU,50.912752,-1.4353919,Live
2000286261,Global,D48,"(H&S) Stoneham Way Fcg Bassett Green Rd, Southampton",Southampton,SO18 2LB,50.941421,-1.3756079,Live
2000286262,Global,D48,"(H&S) Carlshalton Rd Jct Harrow Rd, Carshalton",Carshalton,SM5 3QE,51.362544,-0.17439014,Live
2000286263,Global,D48,"(H&S) Coombe Lane Opp Amity Grove, Raynes Park",Raynes Park,SW20 0BW,51.408994,-0.23389625,Live
2000286264,Global,D48,"(H&S) Durnsford Rd Jct Pitt Cres, Wimbledon",Wimbledon,SW19 8HW,51.432306,-0.19514679,Live
2000286265,Global,D48,"(H&S) Durnsford Rd Jct Pitt Cres, Wimbledon",Wimbledon,SW19 8HW,51.432306,-0.19514679,Live
2000288343,Global,D48,BRUCE STREET LINK (39),Belfast,BT2 7JD,54.5934,-5.9331,Live
2000303735,Global,D48,"Ramsgate Rd, SS North of East Rd, Sandwich",Sandwich,CT13 9NL,51.31017774,1.34869704,Live
1234881437,JCDecaux,DM6,THE M4 TORCH,Chiswick,W4 5QL,51.49278575,-0.28523565,Live
1234881438,JCDecaux,DM6,THE M4 TORCH,Chiswick,W4 5QL,51.49277573,-0.28516994,Live
1234881439,JCDecaux,D48,A205: KEW BRIDGE (DOUBLE) - BRENTFORD,Brentford,TW8 0ES,51.48934426,-0.28678761,Live
1234881509,JCDecaux,D48,A40:  MARYLEBONE FLYOVER - BAYSWATER,Bayswater,W2 1LF,51.51973113,-0.17286538,Live
1234903363,JCDecaux,DM6,THE TRAFFORD TOWER,Manchester,M15 4WB,53.46921051,-2.26752347,Live
1234903364,JCDecaux,DM6,THE TRAFFORD TOWER,Manchester,M15 4WB,53.46921458,-2.26741888,Live
1234925465,JCDecaux,D96,THE CROMWELL ROAD DIGITAL,Kensington,W14 8PW,51.4917149,-0.2016393,Live
1234929330,JCDecaux,DM6,WANDSWORTH TOWER EAST,Wandsworth,SW18 2HJ,51.45917293,-0.18215696,Live
1234929443,JCDecaux,DM6,WESTERN AVENUE TOWER INBOUND,Greenford,UB6 8TS,51.53300022,-0.32111407,Live
1234929526,JCDecaux,DM6,W8 - THE WEST CROSS TOWER,North Kensington,W10 6QX,51.51454688,-0.22078744,Live
1234929542,JCDecaux,D48,A5200: YORK WAY/KINGS CROSS - ISLINGTON,Islington,N1 0UX,51.53821975,-0.12267748,Live
1234929543,JCDecaux,DM6,W8 - THE A40 TOWER,North Kensington,W10 6RF,51.51533979,-0.22128454,Live
1234929544,JCDecaux,DM6,W8 - THE A40 TOWER,North Kensington,W10 6RF,51.51533562,-0.22133499,Live
1234929556,JCDecaux,DM6,"THE LIVERPOOL TOWERS-CITY CENTRE,KING EDWARD STREET",Liverpool,L3 7HJ,53.40967788,-2.99745767,Live
1234929557,JCDecaux,DM6,"THE LIVERPOOL TOWERS-CITY CENTRE,KING EDWARD STREET",Liverpool,L3 7HJ,53.40935962,-2.99735074,Live
1234929558,JCDecaux,DM6,THE BIRMINGHAM TOWERS-LEE BANK MIDDLEWAY,Birmingham,B5 7BF,52.46744789,-1.90179326,Live
1234929559,JCDecaux,DM6,THE BIRMINGHAM TOWERS-LEE BANK MIDDLEWAY,Birmingham,B5 7BF,52.46744465,-1.90178136,Live
1234929560,JCDecaux,DM6,THE EDINBURGH TOWERS-WEST APPROACH,Edinburgh,EH11 1DQ,55.94065854,-3.22044783,Live
1234929561,JCDecaux,DM6,THE EDINBURGH TOWERS-CALDER ROAD,Edinburgh,EH11 4HZ,55.92112927,-3.29823836,Live
1234929562,JCDecaux,D96,"THE EDINBURGH ARCH,EDINBURGH",Edinburgh,EH12 9JU,55.93926277,-3.32373596,Live
1234929563,JCDecaux,D96,"THE EDINBURGH ARCH,EDINBURGH",Edinburgh,EH12 9JU,55.93967438,-3.32127637,Live
1234929599,JCDecaux,DM6,"THE WESTMINSTER TOWERS,MARYLEBONE FLYOVER/CABBELL STREET",Marylebone,NW1 5BP,51.52012879,-0.16759547,Live
1234929603,JCDecaux,D96,WESTERN AVENUE LANDMARK OUTBOUND,Acton,W3 0NJ,51.52484915,-0.26991389,Live
1234929604,JCDecaux,D96,WESTERN AVENUE LANDMARK INBOUND,Acton,W3 0TG,51.52603908,-0.27252295,Live
1234929605,JCDecaux,DM6,THE PUTNEY TOWER,Putney,SW15 6TJ,51.4621888,-0.22156385,Live
1234929619,JCDecaux,DM6,"THE SHEFFIELD TOWERS,PARK SQUARE,SHEFFIELD",Sheffield,S2 5SY,53.38360159,-1.45950958,Live
1234929620,JCDecaux,DM6,"THE SHEFFIELD TOWERS,SHEAF STREET,SHEFFIELD",Sheffield,S1 2PZ,53.3825235,-1.46064304,Live
1234929630,JCDecaux,DM6,THE PADDINGTON TOWER,Bayswater,W2 1JP,51.51995598,-0.17777663,Live
1234929635,JCDecaux,DM6,"THE LEEDS TOWER - CITY CENTRE,LEEDS",Leeds,LS7 2BB,53.80853547,-1.53542134,Live
1234929636,JCDecaux,DM6,"THE LEEDS TOWER - CITY CENTRE,LEEDS",Leeds,LS7 2BB,53.80852808,-1.53545397,Live
1234929813,JCDecaux,DM6,"THE WESTMINSTER TOWERS,MARYLEBONE FLYOVER/CABBELL STREET",Marylebone,NW1 5BP,51.51997166,-0.16819947,Live
1234929879,JCDecaux,DM6,"GREAT WEST ROAD TOWER,INBOUND,ADJ SHIELD DRIVE",Brentford,TW8 9ET,51.48430836,-0.32360578,Live
1234929880,JCDecaux,DM6,"GREAT WEST ROAD TOWER,OUTBOUND,AT BOSTON PARK RD",Brentford,TW8 9BA,51.48864307,-0.31275721,Live
1234929964,JCDecaux,DM6,W8 - THE WEST CROSS TOWER,North Kensington,W10 6QX,51.51457191,-0.22082348,Live
1234930877,JCDecaux,D48,A1211:51-2 ALDGATE HIGH ST - LONDON CITY,London City,EC3N 1AL,51.51423116,-0.07434439,Live
1234930879,JCDecaux,D48,A312 /A4020: OSSIE GARVIN R'BOUT - HAYES,Hayes (Middx),UB4 0JE,51.51691137,-0.4013899,Live
1234930880,JCDecaux,D48,A312: STAINES RD/HARLINGTON RD - FELTHAM,Feltham,TW14 9EH,51.45723442,-0.41029064,Live
1234930881,JCDecaux,D48,A3036:  472 WANDSWORTH RD - CLAPHAM,Clapham,SW8 3AB,51.46903653,-0.14238684,Live
1234930882,JCDecaux,D48,A238:  46 - 48 HIGH ST - WIMBLEDON,Wimbledon,SW19 1DH,51.41629809,-0.18308648,Live
1234930883,JCDecaux,D48,A404:  WATFORD RD / EAST LANE - WEMBLEY,Wembley,HA0 3HS,51.56166064,-0.31937852,Live
1234930884,JCDecaux,D48,A406 - NORTH CIRCULAR RD - NEASDEN,Neasden,NW2 7JR,51.56857703,-0.24090954,Live
1234930885,JCDecaux,D48,A4089:  EALING RD / ALPERTON - WEMBLEY,Wembley,HA0 4LU,51.54045066,-0.29895855,Live
1234930886,JCDecaux,D48,A23:  PURLEY WAY WADDON PARK - CROYDON,Croydon,CR0 4AP,51.3683569,-0.11843571,Live
1234930887,JCDecaux,D48,A4000:  STEYNE RD - ACTON,Acton,W3 9AX,51.50969626,-0.27225188,Live
1234930888,JCDecaux,D48,BUGSBYS WAY (SOUTH) - CHARLTON,Charlton,SE7 7FR,51.48983593,0.02234025,Live
1234930889,JCDecaux,D48,BUGSBYS WAY (NORTH) - CHARLTON,Charlton,SE7 7SR,51.48983339,0.02338771,Live
1234930890,JCDecaux,D48,A2203:  BLACKWALL LANE - GREENWICH,Greenwich,SE10 0PN,51.48965702,0.00896403,Live
1234930892,JCDecaux,D48,A206:  95 PLUMSTEAD HIGH ST - PLUMSTEAD,Plumstead,SE18 1SJ,51.48804712,0.09036373,Live
1234930893,JCDecaux,D48,A105:  HIGH RD - PALMERS GREEN,Palmers Green,N13 4TT,51.60834521,-0.11056805,Live
1234930894,JCDecaux,D48,A4020:  1088 UXBRIDGE RD - HAYES,Hayes (Middx),UB4 0RJ,51.52291025,-0.42141198,Live
1234930895,JCDecaux,D48,A243:  182 HOOK RD - SURBITON,Surbiton,KT6 5AT,51.37547477,-0.30386767,Live
1234930896,JCDecaux,D48,A3:  342 HOOK RISE NORTH - TOLWORTH,Tolworth,KT6 7LN,51.37441676,-0.298654,Live
1234930897,JCDecaux,D48,A307:  70 RICHMOND RD - KINGSTON,Kingston,KT2 5EH,51.41504105,-0.30075682,Live
1234930898,JCDecaux,D48,A3036:  VAUXHALL ISLAND - KENNINGTON,Kennington,SW8 1SJ,51.48538227,-0.12468132,Live
1234930899,JCDecaux,D48,A21: 354-6 BROMLEY ROAD - DOWNHAM,Downham,BR1 5RU,51.42835706,-0.01297778,Live
1234930900,JCDecaux,D48,A24:  MORDEN RD (DOUBLE) - WIMBLEDON,Wimbledon,SW19 3NN,51.40807464,-0.19209737,Live
1234930901,JCDecaux,D48,A24:  MORDEN RD (DOUBLE) - WIMBLEDON,Wimbledon,SW19 3NN,51.40811017,-0.19209653,Live
1234930902,JCDecaux,D48,A118:  1021 ROMFORD RD - MANOR PARK,Manor Park,E12 5LH,51.5555278,0.06176377,Live
1234930903,JCDecaux,D48,A24:  96 UPPER TOOTING RD - TOOTING,Tooting,SW17 7TW,51.43358523,-0.16320434,Live
1234930904,JCDecaux,D48,A3205: 118 BATTERSEA PARK RD - BATTERSEA,Battersea,SW11 4EA,51.47469943,-0.15466021,Live
1234930905,JCDecaux,D48,A3209:  PUTNEY BRIDGE RD - WANDSWORTH,Wandsworth,SW18 1NW,51.46022455,-0.19940441,Live
1234930906,JCDecaux,D48,A217:  904 GARRATT LANE - TOOTING,Tooting,SW17 0EJ,51.42936089,-0.1716322,Live
1234930907,JCDecaux,D48,A217:  249 MITCHAM RD - TOOTING,Tooting,SW17 9QR,51.42186485,-0.16011175,Live
1234930908,JCDecaux,D48,A20:  50 LEWISHAM HIGH ST - LEWISHAM,Lewisham,SE13 7HD,51.46358914,-0.01096768,Live
1234930909,JCDecaux,D48,A217:  230 LONDON RD - MITCHAM,Mitcham,CR4 3FG,51.40707457,-0.16399076,Live
1234930964,JCDecaux,D48,A205: KEW BRIDGE (DOUBLE) - BRENTFORD,Brentford,TW8 0ES,51.4893442,-0.28681388,Live
1234930965,JCDecaux,D48,A240:  29 SURBITON HILL RD - SURBITON,Surbiton,KT5 8BX,51.39881647,-0.30119958,Live
1234930967,JCDecaux,D48,A598:  BALLARDS LANE (NORTH) - FINCHLEY,Finchley,N3 1UX,51.60202766,-0.19295385,Live
1234930969,JCDecaux,D48,A217:  119 LONDON RD - MITCHAM,Mitcham,CR4 2JX,51.40981681,-0.16189748,Live
1234930970,JCDecaux,D48,A118: ILFORD TOWN CENTRE (EAST) - ILFORD,Ilford,IG1 2AY,51.55759926,0.06792864,Live
1234930971,JCDecaux,D48,A12:  EASTERN AVE / GANTS HILL - ILFORD,Ilford,IG2 6NQ,51.57645388,0.06237384,Live
1234930972,JCDecaux,D48,A118: ILFORD TOWN CENTRE (WEST) - ILFORD,Ilford,IG1 2AY,51.55732201,0.06763899,Live
1234930973,JCDecaux,D48,A218:  226 HAYDONS ROAD - WIMBLEDON,Wimbledon,SW19 8TY,51.42317765,-0.18819326,Live
1234930976,JCDecaux,D48,A406:  HANGAR LANE (NORTH) - EALING,Ealing,W5 3HU,51.51671275,-0.29116676,Live
1234930977,JCDecaux,D48,A234:  1 HIGH ST - PENGE,Penge,SE20 7TN,51.41317229,-0.05136468,Live
1234930978,JCDecaux,D48,A2: 516 OLD KENT RD - WALWORTH,Walworth,SE1 5BA,51.48473225,-0.06843483,Live
1234930980,JCDecaux,D48,A406:  NORTH CIRCULAR RD - HARLESDEN,Harlesden,NW10 7GA,51.5364034,-0.28517561,Live
1234930981,JCDecaux,D48,A406: NORTH CIRC RD - PALMERS GREEN,Palmers Green,N13 5UU,51.61212488,-0.10885906,Live
1234930982,JCDecaux,D48,A12:  EASTERN AVENUE - ROMFORD,Romford,RM7 7NS,51.58225867,0.165323,Live
1234930983,JCDecaux,D48,A23:  261 BRIXTON RD - BRIXTON,Brixton,SW9 6LH,51.47080502,-0.11229621,Live
1234930985,JCDecaux,D48,A23:  1597 LONDON RD - NORBURY,Norbury,SW16 4AA,51.41334127,-0.12462487,Live
1234930987,JCDecaux,D48,"A3218:  245 LILLIE RD - FULHAM,NO FLESH",Fulham,SW6 7NF,51.48302219,-0.21009129,Live
1234930988,JCDecaux,D48,A105:  365 HIGH RD - WOOD GREEN,Wood Green,N22 8EX,51.60419423,-0.11192706,Live
1234930989,JCDecaux,D48,A23:  420B STREATHAM HIGH RD - NORBURY,Norbury,SW16 3SN,51.42203378,-0.1293581,Live
1234930990,JCDecaux,D48,A23:  380 STREATHAM HIGH RD - STREATHAM,Streatham,SW16 6HP,51.4255754,-0.1311486,Live
1234930991,JCDecaux,D48,A23: 638 STREATHAM HIGH RD - NORBURY,Norbury,SW16 3QL,51.4145349,-0.12427545,Live
1234930993,JCDecaux,D48,A212:  SYDENHAM RD (EAST) - SYDENHAM,Sydenham,SE26 5HB,51.42584042,-0.04726455,Live
1234930994,JCDecaux,D48,A212:  SYDENHAM RD (WEST) - SYDENHAM,Sydenham,SE26 5HB,51.42582452,-0.04767545,Live
1234930996,JCDecaux,D48,A5100:  EDGWARE STATION - EDGWARE,Edgware,HA8 7AW,51.61345784,-0.27595439,Live
1234930997,JCDecaux,D48,A1: 517 WATFORD WAY (DOUBLE) - MILL HILL,Mill Hill,NW7 2QP,51.60477003,-0.23953865,Live
1234930998,JCDecaux,D48,A1: 517 WATFORD WAY (DOUBLE) - MILL HILL,Mill Hill,NW7 2QP,51.6047745,-0.23955472,Live
1234930999,JCDecaux,D48,A4089:  274 EALING ROAD - WEMBLEY,Wembley,HA0 4PJ,51.54192021,-0.29794539,Live
1234931000,JCDecaux,D48,A5:  389 EDGWARE RD (DOUBLE) - NEASDEN,Neasden,NW2 6LH,51.56702142,-0.22738845,Live
1234931001,JCDecaux,D48,A5:  389 EDGWARE RD (DOUBLE) - NEASDEN,Neasden,NW2 6LH,51.56702767,-0.22739666,Live
1234931003,JCDecaux,D48,A4006 - 398 KENTON RD - KENTON,Kenton,HA3 9DW,51.58733781,-0.30038639,Live
1234931005,JCDecaux,D48,A232:  DUPPAS HILL - CROYDON,Croydon,CR0 4PY,51.368213,-0.11549233,Live
1234931007,JCDecaux,D48,A205: CATFORD RD - CATFORD,Catford,SE6 4BP,51.44431218,-0.02031142,Live
1234931008,JCDecaux,D48,A1020:  GALLIONS REACH - CANNING TOWN,East Ham,E6 6FZ,51.50822821,0.06988031,Live
1234931012,JCDecaux,D48,A23:  1354 LONDON RD - NORBURY,Norbury,SW16 4DA,51.40882064,-0.12180524,Live
1234931017,JCDecaux,D48,A4090:  RAYNERS LANE - HARROW,Harrow,HA2 7HE,51.57520475,-0.37025294,Live
1234931022,JCDecaux,D48,A4088: DUDDEN HILL LANE (SOUTH) -NEASDEN,Neasden,NW10 1DE,51.55333075,-0.24386124,Live
1234931023,JCDecaux,D48,A1261:   ASPEN WAY / EAST INDIA - POPLAR,Poplar,E14 9GB,51.510624,-0.00175065,Live
1234931024,JCDecaux,D48,A1020:  LEAMOUTH ROUNDABOUT RD - POPLAR,Poplar,E14 9QS,51.51079098,-0.00007486,Live
1234931025,JCDecaux,D48,A406: 451-3 NORTH CIRCULAR RD - NEASDEN,Neasden,NW2 7QD,51.56114251,-0.2531573,Live
1234931122,JCDecaux,D48,A409: GEORGE GANGE WAY-HARROW&WEALDSTONE,Harrow Weald,HA3 7RR,51.59371174,-0.33350407,Live
1234931252,JCDecaux,D48,A1000: HIGH ROAD - FINCHLEY,Finchley,N12 0AP,51.60219084,-0.17356126,Live
1234931495,JCDecaux,D48,A24: MERANTUN WAY - WIMBLEDON,Wimbledon,SW19 2RS,51.41458373,-0.17840626,Live
1234931513,JCDecaux,D48,A12: BLACKWALL TUNNEL NORTHERN APP - BOW,Bow,E3 3JW,51.52162215,-0.01010481,Live
1234931553,JCDecaux,D48,A235: 385 LONDON ROAD,Croydon,CR0 3AW,51.38621044,-0.11063528,Live
1234931554,JCDecaux,D48,A203: 179 STOCKWELL RD - BRIXTON,Brixton,SW9 0XZ,51.46571636,-0.11601831,Live
1234931555,JCDecaux,D48,A123: ILFORD LANE - BARKING,Barking,IG11 8RH,51.54394218,0.07795092,Live
1234931592,JCDecaux,D48,A4005:  GREENHILL WAY - HARROW,Harrow,HA1 1HS,51.58188208,-0.34015065,Live
1234931670,JCDecaux,DM6,"THE MANCHESTER TOWER - MANCHESTER ARENA APPROACH,SPRINGFIELD LANE",Salford,M3 7NG,53.48831688,-2.24949512,Live
1234931671,JCDecaux,DM6,"THE MANCHESTER TOWER - CITY CENTRE APPROACH,TRINITY WAY",Salford,M3 7FF,53.48811205,-2.25095384,Live
1234931672,JCDecaux,DM6,THE A3 TOWER,New Malden,KT3 4NA,51.40057072,-0.24269053,Live
1234931673,JCDecaux,DM6,THE A3 TOWER,New Malden,KT3 4NA,51.40054029,-0.24271839,Live
1234931674,JCDecaux,DM6,THE STRATFORD TOWER,Stratford West Ham,E15 2QA,51.52985118,-0.01282231,Live
1234931675,JCDecaux,DM6,THE STRATFORD TOWER,Stratford West Ham,E15 2QA,51.5298013,-0.01288047,Live
1234931781,JCDecaux,D48,A57: HUNTER STREET - LIVERPOOL,Liverpool,L3 8JR,53.41101055,-2.97767762,Live
1234931783,JCDecaux,D48,"A57: ISLINGTON - LIVERPOOL,,",Liverpool,L3 8JR,53.41069789,-2.97708502,Live
1234931784,JCDecaux,D48,A5036: LEEDS STREET - LIVERPOOL,Liverpool,L3 6AA,53.41225563,-2.99379995,Live
1234931785,JCDecaux,D48,"A6178: SHEFFIELD ROAD, MEADOWHALL - SHEFFIELD",Sheffield,S9 2YL,53.41056291,-1.40663161,Live
1234931786,JCDecaux,D48,A61: PARK SQUARE ROUNDABOUT/WHARF STREET - SHEFFIELD,Sheffield,S2 5SY,53.38394999,-1.46029068,Live
1234931799,JCDecaux,D48,A65: KIRKSTALL ROAD - LEEDS,Leeds,LS3 1HD,53.80072062,-1.56735245,Live
1234931800,JCDecaux,D48,A65: KIRKSTALL ROAD - LEEDS,Leeds,LS3 1HD,53.80071976,-1.56735059,Live
1234931811,JCDecaux,DM6,THE SHOREDITCH SHOWCASE,London City,EC2A 3ES,51.52428166,-0.07995501,Live
1234931827,JCDecaux,DM6,THE BRISTOL TOWER - CABOT CIRCUS,Bristol,BS1 3EN,51.45826,-2.58428,Live
1234931849,JCDecaux,D48,A4: GREAT WEST ROAD - HOUNSLOW,Hounslow,TW3 3DU,51.47755673,-0.37392916,Live
1234931879,JCDecaux,D48,A4088: DUDDEN HILL LANE (SOUTH) -NEASDEN,Neasden,NW10 1DE,51.55332336,-0.24386096,Live
1234931919,JCDecaux,D48,A6109: SAVILE STREET - SHEFFIELD,Sheffield,S4 7UL,53.3899924,-1.45475377,Live
1234931940,JCDecaux,D48,A199: SIR HARRY LAUDER ROAD ( DOUBLE) - EDINBURGH,Edinburgh,EH15 2QA,55.94941443,-3.10885423,Live
1234931941,JCDecaux,D48,A4540: BELGRAVE INTERCHANGE - BIRMINGHAM,Birmingham,B5 7LH,52.46667716,-1.89782945,Live
1234931943,JCDecaux,D48,A4540: LADYWOOD MIDDLEWAY - BIRMINGHAM,Birmingham,B16 0PP,52.48133205,-1.92471263,Live
1234931944,JCDecaux,D48,"A71: CALDER ROAD (DOUBLE) - EDINBURGH,,",Edinburgh,EH11 4AS,55.92304434,-3.28775975,Live
1234931946,JCDecaux,D48,A8: GLASGOW ROAD - EDINBURGH,Edinburgh,EH12 8LS,55.94065901,-3.31507838,Live
1234931952,JCDecaux,D48,A665: CHANCELLOR LANE - MANCHESTER,Manchester,M12 5FX,53.47504337,-2.21633442,Live
1234931953,JCDecaux,D48,A59: SCOTLAND ROAD - LIVERPOOL,Liverpool,L3 3AF,53.4141253,-2.98161635,Live
1234931954,JCDecaux,D48,"A59: SCOTLAND ROAD - LIVERPOOL,,",Liverpool,L3 3AF,53.4140321,-2.98170537,Live
1234931955,JCDecaux,D48,A5103: PRINCESS PARKWAY - MANCHESTER,Manchester,M14 7LU,53.44612817,-2.24473623,Live
1234931959,JCDecaux,D48,A457 - SUMMER HILL RD FCG GOODMAN ST,Birmingham,B1 3RB,52.48378305,-1.91720424,Live
1234931960,JCDecaux,D48,A4540: BORDESLEY CIRCUS - BIRMINGHAM,Birmingham,B9 4HX,52.47379015,-1.87441842,Live
1234931961,JCDecaux,D48,A4540: KEY HILL CIRCUS - BIRMINGHAM,Birmingham,B18 6PP,52.49158987,-1.9154777,Live
1234931962,JCDecaux,D48,"A61 - HUNSLET ROAD - LEEDS,LEEDS",Leeds,LS10 1PF,53.78486064,-1.53144481,Live
1234931963,JCDecaux,D48,A653: VICTORIA ROAD - LEEDS,Leeds,LS11 5DQ,53.78929793,-1.54574423,Live
